sample_id,chip_id,source_script,source_segment,generation_date,dataset_version,physics_model,validation_status,silicon_validated,w_um,l_um,k_pairs,pelgrom_avt_mv_um,sigma_vth_mv,temperature_c,vdd_v,process_corner,dvth_intended_mv,dvth_effective_mv,aging_mechanism,stress_time_years,application,category_label,ground_truth_label,tattoo_bit,bit_position,i_ref_na,i_target_na,leakage_ratio,raw_diff_na,meas_noise_applied,meas_noise_rel_std,n_reads_averaged,split
p4_101,p4_moderate_101,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,40.925333209091804,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.4176820226423692,,False,,1,
p4_102,p4_moderate_102,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,24.018997401207706,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.6540283824853566,,False,,1,
p4_103,p4_moderate_103,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,26.495089526603994,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.36632510376152905,,False,,1,
p4_104,p4_moderate_104,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,35.8155473283487,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.3088200130285859,,False,,1,
p4_105,p4_moderate_105,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,35.52288794418693,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.39814594427909056,,False,,1,
p4_106,p4_moderate_106,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,24.09059552979173,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.5173380584550857,,False,,1,
p4_107,p4_moderate_107,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,35.963148691602136,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.2767389404146403,,False,,1,
p4_108,p4_moderate_108,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,41.608956245990925,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.3498204382051738,,False,,1,
p4_109,p4_moderate_109,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,35.655508040785385,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.3314303094857779,,False,,1,
p4_110,p4_moderate_110,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,21.605223426878354,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.4455866122493152,,False,,1,
p4_111,p4_moderate_111,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,31.998470867928084,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.39857981382909163,,False,,1,
p4_112,p4_moderate_112,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,35.45389335795298,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.34050995600716405,,False,,1,
p4_113,p4_moderate_113,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,23.31789385107651,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.6068363952038149,,False,,1,
p4_114,p4_moderate_114,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,37.72651298627291,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.25961408289137267,,False,,1,
p4_115,p4_moderate_115,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,36.08944237991312,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.4516199340933143,,False,,1,
p4_116,p4_moderate_116,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,36.4676943875219,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.4317311721023588,,False,,1,
p4_117,p4_moderate_117,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,20.766312555145152,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.5837088298390061,,False,,1,
p4_118,p4_moderate_118,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,44.69123909340144,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.20949630895671928,,False,,1,
p4_119,p4_moderate_119,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,32.5,25.266554725141663,natural_nbti,,counterfeit_detection,moderate,moderate,,,,,0.4884843846902965,,False,,1,
p4_120,p4_severe_120,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.28487735104099,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.11439838047063577,,False,,1,
p4_121,p4_severe_121,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,59.823771285873185,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.16670468021960974,,False,,1,
p4_122,p4_severe_122,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,50.9012615836616,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.23158972661514926,,False,,1,
p4_123,p4_severe_123,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,49.19048040720794,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.24637234056246393,,False,,1,
p4_124,p4_severe_124,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,51.74374028792474,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.26200363355529294,,False,,1,
p4_125,p4_severe_125,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,48.708580024052225,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.5842659558031392,,False,,1,
p4_126,p4_severe_126,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,50.04633630307371,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.3203716673047503,,False,,1,
p4_127,p4_severe_127,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,60.44618100503035,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.29096128381704817,,False,,1,
p4_128,p4_severe_128,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,47.66482575769977,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.27992635264314913,,False,,1,
p4_129,p4_severe_129,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,61.68983463908962,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.16195623889216668,,False,,1,
p4_130,p4_severe_130,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,53.114645747506756,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.18207921688746923,,False,,1,
p4_131,p4_severe_131,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,46.82989809421109,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.2369335413040962,,False,,1,
p4_132,p4_severe_132,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,45.64105164516089,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.4870637833851143,,False,,1,
p4_133,p4_severe_133,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,62.953076905662364,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.1685704642237951,,False,,1,
p4_134,p4_severe_134,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,52.12182254904807,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.29245949849436936,,False,,1,
p4_135,p4_severe_135,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,48.04715233342369,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.3055321973270679,,False,,1,
p4_136,p4_severe_136,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.0731718809395,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.18830098896312858,,False,,1,
p4_137,p4_severe_137,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,67.1051615837102,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.11456699450885915,,False,,1,
p4_138,p4_severe_138,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,65.56535796284196,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.35128073261065096,,False,,1,
p4_139,p4_severe_139,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,66.5699269385807,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.16736655011362742,,False,,1,
p4_140,p4_severe_140,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,59.861908379654324,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.23346544565973712,,False,,1,
p4_141,p4_severe_141,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.7813998425547,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.15315531199645593,,False,,1,
p4_142,p4_severe_142,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,46.735596068652335,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.23818200818014057,,False,,1,
p4_143,p4_severe_143,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,53.10834382788439,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.33697849759064585,,False,,1,
p4_144,p4_severe_144,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,49.38257355894149,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.3556721170734821,,False,,1,
p4_145,p4_severe_145,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,64.88624901974323,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.22718567175682874,,False,,1,
p4_146,p4_severe_146,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,48.19283709088087,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.24484747672435503,,False,,1,
p4_147,p4_severe_147,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,52.63810776645059,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.22570224449896426,,False,,1,
p4_148,p4_severe_148,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,54.515582336914505,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.1805998797296681,,False,,1,
p4_149,p4_severe_149,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.39025502149788,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.18612305298945886,,False,,1,
p4_150,p4_severe_150,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,54.96657569430783,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.1943365743625975,,False,,1,
p4_151,p4_severe_151,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,47.6416171065436,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.23598728293461235,,False,,1,
p4_152,p4_severe_152,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.59197313158533,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.17921348200918105,,False,,1,
p4_153,p4_severe_153,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,69.91742134632442,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.1518095853151589,,False,,1,
p4_154,p4_severe_154,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,54.19398377193224,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.26634172824434976,,False,,1,
p4_155,p4_severe_155,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,51.49533021862585,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.22234278884542252,,False,,1,
p4_156,p4_severe_156,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,56.359433363999024,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.2578416404587674,,False,,1,
p4_157,p4_severe_157,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,64.62541359592642,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.2154754762555101,,False,,1,
p4_158,p4_severe_158,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,61.48384805514457,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.13777127685673146,,False,,1,
p4_159,p4_severe_159,mc_phase4_nested.py,phase4.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,57.5,62.00569448020883,natural_nbti,,counterfeit_detection,severe,severe,,,,,0.19431939356225902,,False,,1,
p5_auth_0,p5_auth_0,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,96.34085,13.69504,0.1639235732532918,,False,,1,
p5_auth_1,p5_auth_1,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,62.244475,15.81115,0.2861653615284172,,False,,1,
p5_auth_2,p5_auth_2,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,56.74012499999999,9.0770875,0.17609425215808477,,False,,1,
p5_auth_3,p5_auth_3,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,73.91417500000001,21.969075,0.318788583233281,,False,,1,
p5_auth_4,p5_auth_4,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,81.61044999999999,13.483475000000002,0.17970933546466308,,False,,1,
p5_auth_5,p5_auth_5,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,64.054175,14.907050000000002,0.2519558049961693,,False,,1,
p5_auth_6,p5_auth_6,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,64.331525,13.0391325,0.22673025889721482,,False,,1,
p5_auth_7,p5_auth_7,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,60.109950000000005,12.0461,0.20891809862661306,,False,,1,
p5_auth_8,p5_auth_8,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,66.74345000000001,13.7127,0.22129613026971967,,False,,1,
p5_auth_9,p5_auth_9,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,86.25895,16.2361175,0.22854925840724238,,False,,1,
p5_auth_10,p5_auth_10,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,61.30180000000001,16.423424999999998,0.2785024822768056,,False,,1,
p5_auth_11,p5_auth_11,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,55.1252,12.930575000000001,0.26749097163976987,,False,,1,
p5_auth_12,p5_auth_12,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,66.1061,16.734497499999996,0.2591949829196635,,False,,1,
p5_auth_13,p5_auth_13,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,67.143225,17.2293175,0.2674627024520139,,False,,1,
p5_auth_14,p5_auth_14,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,68.82695,16.03825,0.3088005821103358,,False,,1,
p5_auth_15,p5_auth_15,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,57.85865,13.1496,0.24001732594525063,,False,,1,
p5_auth_16,p5_auth_16,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,72.56524999999999,14.810049999999999,0.21226119074995664,,False,,1,
p5_auth_17,p5_auth_17,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,63.805375000000005,11.884615,0.21732907286142847,,False,,1,
p5_auth_18,p5_auth_18,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,62.597575000000006,11.913525,0.1916455153603024,,False,,1,
p5_auth_19,p5_auth_19,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,74.995475,16.738225,0.24190010412090604,,False,,1,
p5_auth_20,p5_auth_20,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,57.026925000000006,15.446550000000002,0.2903552141119916,,False,,1,
p5_auth_21,p5_auth_21,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,76.416575,12.471617499999999,0.1654343376033868,,False,,1,
p5_auth_22,p5_auth_22,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,61.70517500000001,13.14637,0.2273014371269529,,False,,1,
p5_auth_23,p5_auth_23,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,75.22354999999999,18.488875,0.24267648370148626,,False,,1,
p5_auth_24,p5_auth_24,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,69.02435000000001,19.950875,0.29772400097804097,,False,,1,
p5_auth_25,p5_auth_25,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,56.166399999999996,14.804300000000001,0.2730364826627143,,False,,1,
p5_auth_26,p5_auth_26,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,70.88027499999998,13.138097499999999,0.18900909158858467,,False,,1,
p5_auth_27,p5_auth_27,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,77.79855,14.07585,0.1884049988731145,,False,,1,
p5_auth_28,p5_auth_28,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,88.03245000000001,16.312325,0.21938432140900707,,False,,1,
p5_auth_29,p5_auth_29,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,59.66535,14.25385,0.245002343937773,,False,,1,
p5_auth_30,p5_auth_30,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,59.528675,17.9924,0.3063376385687268,,False,,1,
p5_auth_31,p5_auth_31,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,70.65665000000001,14.741425000000001,0.22961845008237597,,False,,1,
